,dataset,model,features,precision,recall,f1,accuracy,params
267,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
268,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
269,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
270,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
271,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
272,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
273,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
274,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
275,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
276,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
277,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
278,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
279,NL 4,ElasticNet,"[ True  True  True  True  True  True  True  True  True  True False False
 False False False False False False False False  True  True False  True
 False  True  True  True  True  True False  True False  True  True  True
  True  True False  True  True  True  True  True  True  True  True  True
  True False  True False False  True False False False  True False  True
 False  True  True  True  True False  True False False False False  True
 False False  True  True False False  True False]",0.2127659574468085,0.5,0.2985074626865672,0.734,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
280,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
281,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
282,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
283,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
284,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
285,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
286,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
287,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
288,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
289,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
290,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
291,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
292,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
293,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
294,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
295,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
296,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
297,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
298,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
299,NL 4,RF,"[ True  True  True  True  True  True False False  True  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False]",1.0,0.45,0.6206896551724138,0.863,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
300,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.625,1.0,0.7692307692307693,0.892,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
301,NL 4,SQ,"[1 1 2 1 2 2 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.625,1.0,0.7692307692307693,0.908,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
302,NL 4,SQ,"[1 2 2 2 2 2 1 1 2 2 1 1 1 1 1 2 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 1 0]",0.5882352941176471,1.0,0.7407407407407407,0.895,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
303,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.6451612903225806,1.0,0.7843137254901961,0.903,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
304,NL 4,SQ,"[2 1 2 2 2 2 2 1 2 2 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.625,1.0,0.7692307692307693,0.904,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
305,NL 4,SQ,"[1 2 2 1 2 2 2 1 2 2 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.625,1.0,0.7692307692307693,0.899,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
306,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.6060606060606061,1.0,0.7547169811320755,0.897,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
307,NL 4,SQ,"[2 2 2 2 2 2 1 1 2 2 2 1 2 2 1 1 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 1 0]",0.5714285714285714,1.0,0.7272727272727273,0.904,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
308,NL 4,SQ,"[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 2 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.6060606060606061,1.0,0.7547169811320755,0.893,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
309,NL 4,SQ,"[1 1 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.7142857142857143,1.0,0.8333333333333333,0.894,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
310,NL 4,SQ,"[2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.625,1.0,0.7692307692307693,0.886,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
311,NL 4,SQ,"[2 2 2 1 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.625,1.0,0.7692307692307693,0.908,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
312,NL 4,SQ,"[2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 1 0]",0.6060606060606061,1.0,0.7547169811320755,0.906,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
313,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.5714285714285714,1.0,0.7272727272727273,0.9,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
314,NL 4,SQ,"[2 2 2 2 2 2 2 1 2 2 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.625,1.0,0.7692307692307693,0.897,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
315,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.6451612903225806,1.0,0.7843137254901961,0.903,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
316,NL 4,SQ,"[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 1 0 0]",0.625,1.0,0.7692307692307693,0.906,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
317,NL 4,SQ,"[2 2 2 2 2 2 1 2 2 2 2 2 2 1 1 1 2 2 2 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 1 0]",0.6451612903225806,1.0,0.7843137254901961,0.892,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
318,NL 4,SQ,"[2 2 2 2 2 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.6451612903225806,1.0,0.7843137254901961,0.909,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
319,NL 4,SQ,"[2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0]",0.6060606060606061,1.0,0.7547169811320755,0.899,"{'n_samples': 1000, 'linear': False, 'random_state': RandomState(MT19937) at 0x7F05A922BE20, 'n_features': 80, 'n_strel': 10, 'n_redundant': 10}"
